,annee,G(i),WS10m,latitude,longitude
532,2013,187.02990867579908,5.907771689497717,40.0,4
533,2014,198.78534589041095,5.451869863013698,40.0,4
534,2015,196.8620399543379,5.2688356164383565,40.0,4
535,2016,190.13556807832424,5.498168260473589,40.0,4
536,2013,170.17464383561642,2.9825593607305936,44.0,4
537,2014,171.7072888127854,2.7273196347031963,44.0,4
538,2015,183.97432876712327,2.7605719178082193,44.0,4
539,2016,159.86736908014572,3.836112249544627,44.0,4
540,2013,145.8509292237443,2.5657739726027398,44.5,4
541,2014,148.1556712328767,2.238425799086758,44.5,4
542,2015,162.47078310502283,2.29983904109589,44.5,4
543,2016,141.7796766848816,3.836112249544627,44.5,4
544,2013,128.2631974885845,3.843415525114155,45.0,4
545,2014,144.98839611872148,3.560299086757991,45.0,4
546,2015,154.42332191780824,3.5000171232876713,45.0,4
547,2016,143.2882866575592,3.568193306010929,45.0,4
548,2013,131.1710707762557,2.842811643835616,45.5,4
549,2014,149.0748002283105,2.664873287671233,45.5,4
550,2015,157.33159589041097,2.571890410958904,45.5,4
551,2016,140.13275159380694,3.2733868397085613,45.5,4
552,2013,134.72598858447486,2.589461187214612,46.0,4
553,2014,148.81133333333332,2.4182260273972602,46.0,4
554,2015,156.60281506849313,2.3205502283105024,46.0,4
555,2016,139.05120332422587,3.2733868397085613,46.0,4
556,2013,132.62700684931508,2.6105102739726025,46.5,4
557,2014,148.90042465753424,2.58275,46.5,4
558,2015,153.8324805936073,2.579450913242009,46.5,4
559,2016,137.85474271402552,3.289885018214936,46.5,4
560,2013,128.0134497716895,2.786670091324201,47.0,4
561,2014,141.99511415525114,2.6690981735159816,47.0,4
562,2015,147.88435502283104,2.683529680365297,47.0,4
563,2016,134.47338683970855,3.5180202641165756,47.0,4
564,2013,126.23676712328768,3.199521689497717,47.5,4
565,2014,144.43278538812785,3.1524737442922373,47.5,4
566,2015,147.27360388127855,3.271642694063927,47.5,4
567,2016,133.71801798724954,3.5180202641165756,47.5,4
568,2013,125.45561415525114,3.338722602739726,48.0,4
569,2014,141.29478767123288,3.289931506849315,48.0,4
570,2015,146.91852283105024,3.4083082191780822,48.0,4
571,2016,127.84180669398907,3.754710837887067,48.0,4
572,2013,128.96492694063926,3.517393835616438,48.5,4
573,2014,143.0363584474886,3.4467351598173517,48.5,4
574,2015,147.45170776255708,3.6048744292237442,48.5,4
575,2016,128.69565004553735,3.820703551912568,48.5,4
576,2013,125.8456506849315,3.5376609589041097,49.0,4
577,2014,139.5791289954338,3.425945205479452,49.0,4
578,2015,145.18764611872146,3.6530034246575345,49.0,4
579,2016,126.84456739526411,3.820703551912568,49.0,4
580,2013,124.2368789954338,3.590345890410959,49.5,4
581,2014,137.24915182648402,3.442103881278539,49.5,4
582,2015,140.76679452054793,3.6624246575342467,49.5,4
583,2016,125.61086407103826,3.9789332877959924,49.5,4
584,2013,118.33065753424657,4.162977168949772,50.0,4
585,2014,127.67168607305936,4.047081050228311,50.0,4
586,2015,131.30948173515984,4.209268264840183,50.0,4
587,2016,126.09731443533698,4.213954918032787,50.0,4
588,2013,117.83861643835617,4.01157191780822,50.5,4
589,2014,126.5487694063927,3.947337899543379,50.5,4
590,2015,130.75532648401827,4.1437842465753425,50.5,4
591,2016,131.96614981785063,4.213954918032787,50.5,4
592,2013,116.9718093607306,3.907138127853881,51.0,4
593,2014,125.07770433789953,3.7991518264840183,51.0,4
594,2015,128.44661301369865,4.106119863013698,51.0,4
595,2016,132.7763091985428,4.357207422586521,51.0,4
596,2013,117.52395319634702,3.921300228310502,51.5,4
597,2014,126.83818721461188,3.775753424657534,51.5,4
598,2015,129.69268607305935,4.212891552511415,51.5,4
599,2016,132.1389765482696,6.2720377959927145,51.5,4
600,2013,93.05433219178082,7.88119406392694,60.5,4
601,2014,100.4150913242009,8.204189497716895,60.5,4
602,2015,93.0648002283105,8.471519406392693,60.5,4
603,2016,92.02112249544626,7.3337556921675775,60.5,4
604,2013,186.62129452054796,6.170119863013698,43.5,5
605,2014,188.04985616438356,5.891100456621005,43.5,5
606,2015,194.16821689497718,5.566255707762557,43.5,5
607,2016,180.23679644808743,3.9530976775956286,43.5,5
608,2013,183.65750342465753,3.4447636986301373,44.0,5
609,2014,184.95954794520546,3.2056963470319637,44.0,5
610,2015,192.21099657534248,3.104829908675799,44.0,5
611,2016,171.53736452641166,3.2656921675774133,44.0,5
612,2013,162.17782762557079,3.3671027397260276,44.5,5
613,2014,163.7356210045662,2.9184155251141553,44.5,5
614,2015,172.38066438356162,3.1161061643835617,44.5,5
615,2016,154.3274191712204,3.2656921675774133,44.5,5
616,2013,154.39100342465753,3.3033196347031963,45.0,5
617,2014,163.70920547945204,2.9147374429223745,45.0,5
618,2015,169.5507111872146,3.0731963470319634,45.0,5
619,2016,158.917316712204,2.8666609744990894,45.0,5
620,2013,144.50789954337898,3.333156392694064,45.5,5
